order_id,order_datetime,customer_id,total_amount,num_items
87406322,2024-02-02T08:28:48.157067,6,46.2,2
87408471,2024-02-04T17:45:25.659628,6,16.8,2
87414666,2024-02-04T05:37:57.254746,3,72.08,5
87419037,2024-02-04T06:58:49.682913,21,37.18,4
87428376,2024-02-04T16:22:15.337965,1,1.87,1
87430574,2024-02-10T23:47:36.481155,17,41.53,2
87440980,2024-02-10T04:32:03.632307,21,11.97,1
87449461,2024-02-02T23:05:31.475403,17,67.85,5
87482917,2024-02-10T18:47:20.031298,26,23.99,4
87497566,2024-02-04T12:08:58.081038,12,65.3,4
87505027,2024-02-07T21:53:43.507042,14,48.53,2
87514111,2024-02-06T08:18:12.091108,2,47.1,3
87531228,2024-02-06T03:24:50.407524,23,45.45,4
87549004,2024-02-09T00:29:20.040311,9,106.84,5
87559933,2024-02-03T23:12:35.876433,5,126.8,5
87562282,2024-02-03T08:58:37.732486,2,62.4,2
87571159,2024-02-04T15:02:38.723388,20,4.8,1
87588107,2024-02-03T14:11:24.326843,28,29.04,1
87598939,2024-02-05T19:39:10.741237,13,24.0,1
87599561,2024-02-06T00:05:39.036541,21,64.56,5
87600411,2024-02-06T01:42:35.613091,4,7.33,1
87604126,2024-02-04T15:31:16.227115,5,14.4,1
87611625,2024-02-02T15:07:09.079010,12,44.46,3
87611679,2024-02-04T16:10:44.113799,25,65.02,4
87658565,2024-02-06T08:24:21.799415,17,43.21,3
87662580,2024-02-08T19:37:41.397858,11,19.74,1
87664368,2024-02-03T15:54:55.362880,13,17.28,3
87665962,2024-02-03T13:22:52.445778,21,70.47,5
87676320,2024-02-08T08:22:32.879870,8,71.53,3
87695912,2024-02-09T03:07:45.628497,7,18.25,1
87705465,2024-02-07T14:49:17.142925,3,10.19,2
87706518,2024-02-06T18:19:40.228751,23,23.26,4
87719170,2024-02-05T04:43:27.914579,10,3.21,1
87736006,2024-02-02T23:05:48.901074,9,25.42,4
87778420,2024-02-05T07:50:33.936525,27,68.22,3
87782534,2024-02-08T05:28:49.473274,11,8.45,1
87812079,2024-02-07T21:35:14.282641,5,25.03,2
87812289,2024-02-03T10:48:54.548873,3,49.58,5
87820359,2024-02-09T04:24:49.579602,4,43.6,2
87822044,2024-02-09T05:39:11.467745,21,29.77,3
87826871,2024-02-09T16:35:05.116852,11,27.81,3
87827136,2024-02-03T21:40:55.073526,28,5.18,1
87832779,2024-02-10T09:31:25.129388,12,82.7,3
87847158,2024-02-04T15:17:58.190029,27,95.98,5
87851577,2024-02-02T20:29:50.423867,16,3.91,1
87858078,2024-02-04T08:14:59.890553,29,7.42,2
87873617,2024-02-07T17:33:35.175314,19,25.88,3
87877041,2024-02-04T16:58:59.711161,11,25.84,2
87881413,2024-02-03T12:17:49.442686,26,44.01,5
87884863,2024-02-08T01:26:32.308594,9,50.07,2
87885878,2024-02-06T03:53:52.389251,7,21.66,2
87888111,2024-02-09T07:24:35.640052,17,12.06,2
87897981,2024-02-06T21:21:15.846949,21,59.01,3
87904156,2024-02-05T04:57:40.886384,19,86.8,4
87976214,2024-02-03T21:27:18.604611,7,11.88,1
87978492,2024-02-02T03:30:58.552235,28,1.87,1
87980898,2024-02-08T05:48:31.084515,13,37.93,3
87987112,2024-02-02T19:33:55.048745,3,57.24,3
87990334,2024-02-03T18:19:25.056957,1,77.57,4
87992434,2024-02-10T01:40:53.310683,13,44.9,2
88023414,2024-02-03T17:59:11.624652,4,68.89,3
88029590,2024-02-02T08:22:29.839561,15,24.4,1
88030532,2024-02-09T23:27:40.748718,29,14.13,2
88074472,2024-02-08T01:10:07.482300,23,4.08,1
88082607,2024-02-07T16:52:12.509101,6,54.91,3
88097163,2024-02-10T00:09:56.723561,21,16.9,1
88099258,2024-02-08T19:13:51.195465,1,5.15,1
88104931,2024-02-07T06:09:23.633085,18,47.39,4
88105967,2024-02-08T00:03:23.860232,26,24.38,4
88106530,2024-02-04T17:21:02.420072,9,48.43,4
88109359,2024-02-10T17:28:08.124578,6,20.96,2
88121967,2024-02-06T23:38:03.628731,6,4.08,1
88129622,2024-02-03T21:10:13.442992,20,88.91,5
88137903,2024-02-07T05:56:51.882210,9,83.46,3
88149955,2024-02-07T13:59:47.283877,24,97.69,5
88155264,2024-02-04T12:58:04.195852,27,31.49,3
88173608,2024-02-05T18:32:01.666517,18,78.79,3
88174327,2024-02-04T17:35:44.405160,18,42.11,3
88183551,2024-02-06T13:23:56.978561,12,20.46,1
88203421,2024-02-04T01:08:22.642078,15,66.5,2
88221194,2024-02-09T08:43:49.122927,19,4.11,1
88221761,2024-02-06T19:51:06.358464,7,100.31,5
88226517,2024-02-03T01:32:47.906819,14,47.17,4
88228389,2024-02-08T11:24:10.988116,18,65.63,3
88232055,2024-02-04T09:09:28.342482,20,84.92,5
88236511,2024-02-03T16:26:44.099592,5,67.95,5
88243051,2024-02-01T14:23:11.770376,13,48.06,4
88251674,2024-02-06T11:09:41.796305,6,61.54,4
88256317,2024-02-03T16:17:43.299351,3,29.04,1
88257651,2024-02-10T00:22:48.709688,7,20.89,3
88299400,2024-02-03T17:38:12.724428,8,51.29,2
88302510,2024-02-06T23:23:15.450246,5,15.02,2
88302827,2024-02-07T12:17:00.269717,9,22.61,2
88309076,2024-02-04T11:48:18.182379,5,32.6,3
88321202,2024-02-09T11:21:49.524643,3,35.35,4
88321416,2024-02-06T15:13:24.838927,1,45.76,3
88323468,2024-02-02T14:55:48.148546,6,3.06,1
88336774,2024-02-03T22:30:00.387641,14,96.75,3
88341358,2024-02-07T02:41:47.294015,19,135.35,5
88351923,2024-02-09T23:07:15.304017,13,47.12,4
88352498,2024-02-04T17:58:58.387233,9,96.55,4
88360579,2024-02-10T14:27:43.664601,28,56.73,4
88388035,2024-02-03T06:41:52.740680,23,13.1,2
88399970,2024-02-02T01:08:06.348041,16,9.87,1
88400652,2024-02-03T23:07:52.909448,16,13.64,1
88409297,2024-02-06T23:34:54.276836,24,25.2,2
88416227,2024-02-03T03:02:00.934728,16,9.35,1
88421704,2024-02-03T20:36:21.907523,24,36.7,4
88425185,2024-02-06T18:12:41.876880,25,1.9,1
88451674,2024-02-04T13:02:41.312037,19,9.63,1
88461139,2024-02-05T03:32:52.589390,25,12.92,2
88482519,2024-02-01T17:58:33.685167,5,36.2,2
88485369,2024-02-01T22:27:28.088652,12,53.01,3
88485638,2024-02-09T20:19:30.051483,13,29.47,2
88485933,2024-02-03T12:08:51.365538,16,26.51,5
88486457,2024-02-06T22:59:06.056026,29,81.4,2
88491794,2024-02-10T12:02:48.453686,18,72.41,3
88496783,2024-02-03T08:30:26.766763,9,52.13,2
88503256,2024-02-04T08:42:45.398140,16,13.64,1
88521979,2024-02-09T19:57:24.738964,14,2.04,1
88524202,2024-02-02T09:18:04.974452,1,49.08,2
88549716,2024-02-07T11:22:48.241138,3,35.3,3
88556647,2024-02-03T15:23:35.682738,29,18.59,2
88568144,2024-02-10T10:47:36.385825,23,11.59,2
88577727,2024-02-02T20:46:56.128307,29,7.48,1
88583067,2024-02-09T01:23:41.554548,18,2.37,1
88583986,2024-02-09T21:50:08.837286,26,81.95,5
88593391,2024-02-04T18:56:03.889771,10,116.01,3
88595110,2024-02-06T22:53:51.724013,26,14.7,2
88605921,2024-02-02T12:25:25.779396,23,25.98,2
88608846,2024-02-09T12:28:58.651543,17,33.56,4
88618861,2024-02-03T23:22:41.645972,5,6.31,1
88648147,2024-02-07T22:56:02.490500,23,61.89,4
88657720,2024-02-06T11:46:01.158112,24,51.99,3
88673007,2024-02-04T16:27:30.914463,15,41.31,4
88673302,2024-02-04T15:08:19.606553,5,62.44,5
88681194,2024-02-05T00:02:01.556841,10,28.95,2
88685631,2024-02-03T07:53:05.197275,26,3.22,1
88704267,2024-02-08T13:12:45.675585,4,89.2,5
88704393,2024-02-05T22:01:17.826394,6,73.46,4
88704974,2024-02-03T04:37:11.688349,1,79.95,5
88706240,2024-02-07T18:01:03.023106,24,64.37,4
88706767,2024-02-04T05:09:07.687978,16,31.98,2
88719621,2024-02-09T11:41:05.428102,21,76.23,4
88721854,2024-02-09T11:12:49.376945,26,43.26,4
88727415,2024-02-06T11:34:20.963397,19,56.19,5
88727811,2024-02-06T12:19:51.792869,29,53.14,4
88748960,2024-02-07T08:49:06.804793,22,5.07,1
88749033,2024-02-03T08:37:58.937197,18,58.56,2
88759332,2024-02-04T14:25:00.670823,22,38.9,2
88776312,2024-02-09T00:02:27.244475,15,67.04,5
88793182,2024-02-10T09:58:16.066688,26,26.44,2
88798322,2024-02-03T03:26:42.385203,22,39.61,3
88803161,2024-02-08T22:10:54.786926,25,8.35,4
88837908,2024-02-05T14:02:37.153885,17,71.66,3
88857330,2024-02-07T16:44:10.852433,15,91.77,4
88864402,2024-02-03T17:09:52.211669,4,71.84,5
88873442,2024-02-07T02:03:47.367288,25,9.5,1
88877009,2024-02-10T12:21:40.903489,6,33.64,3
88877212,2024-02-06T15:13:19.920772,24,33.66,3
88883689,2024-02-03T10:01:30.125134,22,91.52,4
88903804,2024-02-10T09:28:03.242226,14,39.77,4
88947920,2024-02-01T20:09:14.415550,10,12.92,2
88950269,2024-02-04T16:45:54.216198,8,13.42,2
88957557,2024-02-04T22:39:11.295358,14,19.2,1
88969460,2024-02-04T11:42:45.913520,24,20.93,2
88969629,2024-02-07T08:35:21.334838,25,10.36,1
88972245,2024-02-06T14:13:43.618745,5,52.75,2
88973074,2024-02-09T05:17:06.878973,5,80.63,5
88981613,2024-02-09T14:50:42.346426,6,22.11,2
88986125,2024-02-07T20:39:18.036520,30,73.91,5
88988894,2024-02-04T13:34:29.239252,23,55.96,5
88993653,2024-02-01T18:34:58.741823,11,100.49,4
88996621,2024-02-04T15:47:05.714411,10,45.9,1
89014638,2024-02-08T19:02:49.785542,30,72.84,4
89020319,2024-02-05T22:10:56.053295,7,14.74,2
89031019,2024-02-05T09:29:44.477265,1,11.88,1
89049605,2024-02-09T04:56:01.775483,24,5.61,1
89056060,2024-02-04T14:43:23.342688,20,85.67,5
89080700,2024-02-02T04:49:08.043995,28,50.53,5
89096075,2024-02-03T09:33:04.544925,30,93.0,4
89098641,2024-02-07T08:14:36.190660,19,53.6,5
89138941,2024-02-02T16:07:16.888924,28,21.17,2
89150504,2024-02-08T18:36:01.467854,30,87.66,5
89154087,2024-02-03T21:52:45.244443,17,69.42,4
89163674,2024-02-03T04:02:45.547802,26,49.37,3
89164001,2024-02-04T18:24:53.480180,4,79.14,3
89175088,2024-02-05T09:42:55.943703,3,6.42,1
89189972,2024-02-07T22:05:38.147260,9,30.48,3
89199869,2024-02-03T06:46:38.418292,10,0.79,1
89210322,2024-02-04T14:59:54.962420,5,85.95,4
89213521,2024-02-06T18:12:46.315419,24,56.86,2
89220855,2024-02-09T15:50:34.068021,26,9.63,1
89233972,2024-02-07T23:05:36.520650,13,44.14,4
89236096,2024-02-04T05:09:57.675862,1,90.6,5
89239253,2024-02-07T21:25:44.518430,7,64.4,4
89277690,2024-02-03T04:44:22.951165,8,90.75,5
89284664,2024-02-03T14:15:27.038669,15,5.15,1
89289568,2024-02-02T00:16:05.986629,13,36.39,3
89293444,2024-02-06T20:42:07.445863,12,83.32,5
89295936,2024-02-04T00:06:39.603458,22,25.08,3
89296207,2024-02-06T17:08:55.528951,3,40.04,2
89300671,2024-02-03T09:34:18.537246,30,24.7,3
89319213,2024-02-09T03:53:49.904918,14,47.34,2
89323096,2024-02-10T01:29:36.611100,12,1.02,1
89331242,2024-02-09T11:39:07.366691,17,53.19,4
89336824,2024-02-04T14:50:18.091359,13,50.68,5
89339056,2024-02-04T03:37:32.523342,29,19.37,2
89357386,2024-02-10T09:21:26.765980,21,79.23,3
89360790,2024-02-09T02:53:37.260067,15,7.96,2
89379363,2024-02-09T10:54:07.830343,25,51.86,2
89383416,2024-02-06T08:12:38.747380,5,32.14,3
89385178,2024-02-03T15:26:52.390350,14,50.41,4
89394612,2024-02-10T04:20:57.040432,4,63.54,3
89402854,2024-02-05T10:08:11.279495,13,74.48,3
89406408,2024-02-04T08:44:07.098045,30,34.79,4
89414465,2024-02-06T02:15:20.561473,2,4.11,1
89429299,2024-02-04T08:31:19.316805,11,30.95,4
89440002,2024-02-03T00:14:54.575279,2,11.04,3
89440625,2024-02-07T08:14:41.751350,20,80.84,3
89447478,2024-02-04T19:01:43.610331,15,2.32,1
89460985,2024-02-09T20:24:45.803094,9,79.05,4
89477321,2024-02-09T19:00:20.740749,8,10.03,2
89477924,2024-02-04T22:36:06.027465,20,10.36,1
89478639,2024-02-02T07:30:57.341158,4,57.04,4
89480520,2024-02-06T09:26:51.876549,13,39.79,4
89481497,2024-02-01T17:16:53.868457,15,51.11,4
89484813,2024-02-09T22:13:29.515906,11,42.25,2
89516699,2024-02-10T17:13:44.565948,4,6.82,1
89550687,2024-02-06T05:51:54.874874,22,31.94,4
89628106,2024-02-08T07:10:31.882846,10,75.82,3
89646140,2024-02-08T03:03:56.796318,7,11.73,1
89674935,2024-02-09T13:07:54.754592,28,20.22,2
89695016,2024-02-04T23:26:23.488865,7,23.16,2
89699841,2024-02-10T10:00:54.360834,3,38.42,2
89700966,2024-02-06T22:04:51.598702,6,91.89,5
89702770,2024-02-10T04:33:08.761931,18,3.8,1
89715921,2024-02-10T21:13:49.462547,12,23.95,2
89717368,2024-02-06T15:58:16.298648,22,32.74,3
89720002,2024-02-09T04:02:10.870065,11,6.48,2
89733220,2024-02-03T11:59:58.204871,15,29.56,3
89747297,2024-02-04T06:43:23.428650,27,4.64,1
89753353,2024-02-04T14:17:47.064226,5,87.15,3
89756570,2024-02-06T00:28:10.201822,2,62.69,3
89758679,2024-02-09T22:51:55.805829,22,67.76,4
89782168,2024-02-08T19:40:42.704095,30,42.5,3
89797084,2024-02-10T15:01:46.250466,22,34.15,2
89816295,2024-02-09T19:39:04.878089,20,26.26,2
89818163,2024-02-10T23:08:55.478146,22,24.93,3
89829380,2024-02-04T19:48:17.241884,25,10.88,2
89849139,2024-02-10T12:42:32.444484,14,70.16,3
89877546,2024-02-06T03:08:16.554381,5,41.31,2
89913678,2024-02-04T16:59:15.488144,9,46.76,2
89922270,2024-02-02T23:10:09.100333,12,14.69,3
89928681,2024-02-10T16:37:09.659795,26,56.05,4
89936519,2024-02-04T10:24:50.544297,2,73.28,4
89952176,2024-02-08T04:52:33.617845,27,47.22,4
89957060,2024-02-04T18:00:42.246688,18,5.07,1
89957985,2024-02-06T21:52:49.490904,4,92.09,3
89960980,2024-02-05T05:17:06.315762,11,45.9,4
89971932,2024-02-03T18:43:29.597144,2,38.04,3
89976766,2024-02-03T19:12:38.115682,3,64.77,5
89987732,2024-02-04T06:06:50.388704,15,12.0,2
89997996,2024-02-05T05:47:56.475722,28,5.8,1
90003506,2024-02-07T01:17:37.991002,13,85.52,4
90023003,2024-02-03T03:49:46.442252,13,39.28,4
90036509,2024-02-07T00:07:25.592223,30,58.73,2
90039136,2024-02-04T11:25:25.931754,11,6.76,1
90042286,2024-02-02T21:23:29.829118,2,33.34,2
90070504,2024-02-09T16:41:02.759540,18,29.04,1
90076696,2024-02-05T00:38:21.069551,5,38.96,1
90092529,2024-02-09T05:00:11.148791,8,6.59,2
90101860,2024-02-04T13:47:00.293803,19,22.92,2
90106364,2024-02-09T22:36:28.792756,2,14.42,2
90126574,2024-02-09T04:21:46.558679,3,40.58,2
90147268,2024-02-08T17:24:06.365584,1,57.04,5
90149586,2024-02-09T10:35:56.249291,16,53.13,4
90152939,2024-02-06T15:47:03.681922,28,12.2,1
90164533,2024-02-03T10:40:26.935974,30,27.54,1
90172265,2024-02-06T04:52:17.990503,23,3.86,1
90179603,2024-02-08T12:23:56.189573,1,80.98,4
90189867,2024-02-04T11:03:25.432974,7,28.54,2
90213154,2024-02-09T21:27:40.392246,12,38.6,2
90227904,2024-02-04T19:32:09.675396,6,10.95,1
90236680,2024-02-10T03:12:00.508308,16,22.08,2
90256904,2024-02-08T20:42:32.880944,13,113.51,4
90269268,2024-02-09T16:55:51.532457,11,27.15,2
90270199,2024-02-07T21:40:45.434986,22,38.35,4
90285492,2024-02-03T00:38:36.942240,29,27.28,2
90297573,2024-02-06T17:13:57.813039,14,7.07,2
90303151,2024-02-05T23:00:40.554704,29,29.22,2
90324873,2024-02-03T12:35:04.507503,5,34.79,3
90332843,2024-02-03T20:02:26.813179,9,47.25,4
90341318,2024-02-05T13:00:45.074354,8,9.35,1
90346912,2024-02-04T01:14:00.055881,22,69.46,5
90371513,2024-02-02T08:33:46.426511,21,97.97,5
90394594,2024-02-06T00:15:20.369169,6,34.1,1
90406626,2024-02-02T02:46:33.265929,7,41.85,3
90412527,2024-02-06T12:37:21.453755,5,37.67,4
90427793,2024-02-04T03:02:40.089259,28,20.04,2
90435378,2024-02-06T16:46:26.090188,25,23.03,2
90437468,2024-02-07T18:44:04.316219,20,36.2,2
90456648,2024-02-09T00:23:13.246376,2,68.45,4
90457868,2024-02-08T06:43:28.863171,13,28.38,1
90459560,2024-02-02T16:16:05.454947,11,43.71,2
90462037,2024-02-10T09:44:30.650214,18,53.15,3
90501433,2024-02-04T06:34:41.252317,1,31.67,3
90528151,2024-02-04T19:40:51.673565,5,10.41,2
90539815,2024-02-04T03:38:39.448295,15,36.65,1
90545773,2024-02-04T19:21:53.665037,20,47.31,2
90549039,2024-02-07T15:55:36.863884,20,5.7,1
90559309,2024-02-07T04:27:43.328071,30,12.18,3
90569524,2024-02-03T07:48:09.886328,6,68.98,3
90586065,2024-02-03T16:12:30.514462,10,71.59,4
90602749,2024-02-06T13:25:43.316783,9,73.81,4
90608594,2024-02-06T18:26:36.375154,9,57.6,2
90612169,2024-02-06T18:11:04.061398,23,20.72,1
90617522,2024-02-06T17:48:08.410130,5,56.98,4
90630317,2024-02-08T18:39:11.911005,26,45.06,2
90635462,2024-02-06T23:39:06.656666,20,54.03,3
90635732,2024-02-07T14:56:18.612016,6,25.24,1
90656828,2024-02-09T01:24:18.010714,11,49.74,3
90683680,2024-02-06T08:43:26.254038,3,113.6,4
90687222,2024-02-07T02:29:59.700273,25,68.84,4
90687503,2024-02-07T23:06:39.996317,20,20.72,1
90692104,2024-02-08T19:11:16.253550,12,13.15,2
90694664,2024-02-04T08:53:24.504401,9,44.75,2
90694816,2024-02-02T04:12:35.355107,10,78.45,5
90702802,2024-02-10T20:48:33.151249,20,88.51,3
90729526,2024-02-06T01:12:24.050121,8,61.05,5
90801973,2024-02-03T12:37:15.057245,2,72.43,4
90805936,2024-02-04T20:17:13.554850,18,71.08,4
90815719,2024-02-04T14:18:33.627621,24,50.06,3
90835541,2024-02-05T06:02:20.891249,3,10.3,1
90848685,2024-02-07T16:26:31.953205,14,54.01,3
90851844,2024-02-04T03:59:03.865932,15,80.2,5
90864543,2024-02-09T10:28:04.362747,4,46.47,4
90865098,2024-02-02T13:20:32.200264,26,45.9,3
90874724,2024-02-04T21:00:23.534832,30,57.84,5
90880992,2024-02-07T09:27:42.936773,15,18.89,3
90894696,2024-02-09T10:03:42.776172,28,1.58,1
90898317,2024-02-05T19:47:52.805815,8,57.17,2
90926003,2024-02-04T17:00:40.867463,30,14.21,2
90929377,2024-02-10T01:06:30.610955,2,63.09,3
90949966,2024-02-07T04:00:26.194927,25,18.76,2
90952752,2024-02-06T03:14:39.318079,9,44.67,3
90964844,2024-02-10T23:28:57.585178,8,3.95,1
90996222,2024-02-04T21:20:04.669536,15,9.65,1
91001911,2024-02-06T17:43:19.851073,21,38.59,5
91027496,2024-02-10T06:20:37.181853,25,31.55,1
91028494,2024-02-08T12:47:53.893477,2,93.42,4
91033407,2024-02-01T14:36:43.754540,12,31.49,4
91033862,2024-02-07T15:31:02.271734,14,3.48,1
91057190,2024-02-06T03:27:51.286787,13,36.93,2
91059836,2024-02-03T22:15:01.361295,17,30.01,2
91065693,2024-02-03T03:37:11.797689,18,53.32,4
91069351,2024-02-10T23:21:49.656713,29,19.36,1
91069540,2024-02-03T01:08:32.634485,24,41.6,4
91070842,2024-02-02T02:04:59.863402,10,10.82,2
91073408,2024-02-10T02:09:14.192854,24,12.2,1
91098005,2024-02-01T14:04:58.930956,4,19.76,2
91105192,2024-02-04T00:04:10.988901,5,57.05,3
91113579,2024-02-10T21:41:25.887357,26,22.21,2
91134602,2024-02-06T05:21:28.845556,26,24.59,2
91137980,2024-02-04T04:34:51.894798,29,10.34,2
91138174,2024-02-09T22:38:00.685370,26,30.5,1
91149444,2024-02-05T12:15:36.837477,15,64.66,4
91162070,2024-02-02T17:05:03.307836,2,40.41,2
91164038,2024-02-02T09:53:53.481327,28,66.59,4
91178017,2024-02-03T23:27:10.520874,10,39.87,4
91178928,2024-02-09T21:49:58.243118,8,70.58,3
91179006,2024-02-04T00:35:45.603931,27,24.73,5
91191533,2024-02-04T08:56:56.195696,23,57.09,5
91191876,2024-02-03T16:19:21.982598,5,9.6,1
91232483,2024-02-10T03:46:23.632889,25,52.08,4
91234715,2024-02-07T04:13:25.637472,28,106.76,5
91245173,2024-02-09T12:27:10.279071,19,11.86,2
91247995,2024-02-05T13:53:09.179273,24,1.93,1
91256170,2024-02-06T16:26:36.096257,2,49.97,4
91260576,2024-02-03T19:07:26.127003,28,29.61,2
91263280,2024-02-10T04:19:21.287667,29,45.9,2
91264409,2024-02-09T20:00:24.656694,15,46.84,5
91270951,2024-02-06T14:31:52.287156,11,32.03,2
91273361,2024-02-04T13:03:11.415438,25,4.11,1
91282431,2024-02-08T06:24:10.853524,6,33.0,3
91304782,2024-02-04T16:07:59.251552,2,102.74,4
91306113,2024-02-10T14:23:18.219279,1,43.19,4
91327364,2024-02-02T10:06:20.297951,27,67.0,3
91335212,2024-02-10T14:23:23.828409,10,1.93,1
91344060,2024-02-03T10:04:25.314135,8,72.38,3
91371928,2024-02-02T21:34:25.425219,9,98.56,5
91397517,2024-02-06T04:43:53.323772,25,15.04,2
91406096,2024-02-03T02:45:33.754457,13,62.27,4
91407564,2024-02-09T02:58:22.429820,4,10.95,1
91408674,2024-02-05T02:16:57.045461,16,61.47,4
91420343,2024-02-09T22:50:20.303561,15,2.32,1
91432672,2024-02-03T03:58:08.866950,19,51.1,2
91451439,2024-02-06T11:10:09.527870,12,38.34,3
91454404,2024-02-08T22:46:40.445710,2,23.77,3
91456227,2024-02-03T23:04:38.477355,28,35.67,2
91462266,2024-02-04T10:15:31.812073,29,21.68,2
91485850,2024-02-04T20:25:31.692129,20,44.66,2
91496834,2024-02-10T12:39:01.663656,11,17.17,3
91505775,2024-02-05T20:22:45.935297,2,74.93,4
91512193,2024-02-08T08:50:36.744847,15,10.18,2
91517319,2024-02-09T07:37:53.632643,3,42.15,3
91525685,2024-02-05T15:50:35.680824,29,60.69,4
91542383,2024-02-04T13:38:34.252636,17,72.23,5
91603799,2024-02-03T11:15:09.688838,6,5.97,2
91630636,2024-02-03T22:03:25.742052,19,128.94,5
91677985,2024-02-03T17:53:06.419817,24,44.52,2
91686326,2024-02-04T21:12:04.438505,14,55.85,2
91712176,2024-02-04T22:17:27.567935,1,71.75,3
91714316,2024-02-07T22:23:30.473754,6,14.01,2
91728007,2024-02-08T22:17:34.032976,26,23.69,2
91728463,2024-02-07T19:39:27.120858,19,48.5,3
91757379,2024-02-09T23:52:06.959945,20,65.05,3
91772353,2024-02-10T09:46:06.200942,15,9.5,1
91776992,2024-02-07T06:03:29.736458,12,31.13,4
91781121,2024-02-04T20:39:43.943871,7,51.42,4
91783705,2024-02-02T02:58:18.326587,19,25.21,3
91793786,2024-02-07T23:01:47.427739,1,37.18,3
91802693,2024-02-06T15:02:16.914031,23,21.06,2
91845855,2024-02-05T04:53:26.346750,19,56.16,5
91888295,2024-02-05T23:56:56.232064,30,47.3,1
91895857,2024-02-04T06:14:35.569309,24,77.01,3
91921433,2024-02-07T19:21:45.767923,18,36.99,3
91926985,2024-02-05T15:56:41.659052,4,67.1,4
91957672,2024-02-05T02:48:04.932887,20,6.42,1
91961503,2024-02-04T15:01:44.125624,26,83.92,3
91966683,2024-02-09T06:04:41.452283,28,42.04,3
91973665,2024-02-04T05:47:31.729208,22,23.75,1
91976046,2024-02-09T03:55:07.076457,11,67.79,3
91983157,2024-02-10T05:54:51.931756,26,52.11,4
92002652,2024-02-03T08:33:06.030631,7,23.29,3
92004025,2024-02-10T14:28:04.647258,22,27.28,1
92006218,2024-02-02T16:57:05.554647,17,9.66,1
92006522,2024-02-02T14:33:27.518636,8,21.12,2
92017603,2024-02-09T10:25:58.734848,26,37.12,3
92021279,2024-02-10T18:09:12.223631,10,10.76,2
92029744,2024-02-05T22:47:07.079790,3,44.86,4
92031028,2024-02-10T03:26:39.103192,18,20.15,3
92043316,2024-02-06T15:21:39.300940,16,23.84,2
92059871,2024-02-10T09:37:54.570552,20,9.6,1
92065967,2024-02-10T12:06:15.383092,12,2.04,1
92073276,2024-02-08T20:27:37.299732,19,64.99,3
92089687,2024-02-09T08:39:35.617914,6,31.76,2
92108991,2024-02-04T12:07:03.606684,28,34.12,3
92110666,2024-02-09T01:03:22.427071,22,33.34,2
92127496,2024-02-02T19:23:21.129939,11,49.05,3
92128525,2024-02-07T22:10:12.123700,6,54.58,4
92129027,2024-02-02T00:25:32.847732,11,62.6,3
92131731,2024-02-03T20:01:31.499329,5,59.42,4
92134619,2024-02-04T05:26:57.584040,25,5.15,1
92144993,2024-02-07T04:47:46.047261,16,27.59,3
92145915,2024-02-04T01:23:44.216038,5,37.57,4
92148856,2024-02-07T18:37:36.623472,19,39.62,3
92150362,2024-02-05T10:38:24.274991,10,26.49,4
92154269,2024-02-07T00:02:15.959210,21,47.75,2
92160157,2024-02-10T07:39:32.728297,2,38.54,2
92169458,2024-02-08T19:02:26.515229,29,117.83,4
92171311,2024-02-09T10:05:33.895750,15,8.53,3
92178311,2024-02-04T20:56:16.944841,20,57.2,5
92180614,2024-02-04T00:15:17.013012,19,42.73,2
92186870,2024-02-07T02:08:13.408101,30,67.49,2
92191333,2024-02-03T12:51:32.333811,1,90.34,3
92195835,2024-02-10T18:12:43.218886,10,57.76,3
92199298,2024-02-08T09:21:42.895762,16,50.4,5
92200366,2024-02-05T11:34:29.238240,15,59.3,4
92210847,2024-02-04T13:45:58.814631,15,7.82,1
92216218,2024-02-06T15:36:14.529670,3,20.1,2
92238844,2024-02-10T15:18:19.879465,20,6.31,2
92245856,2024-02-02T03:50:24.860578,10,34.86,5
92255326,2024-02-10T22:24:20.521553,26,22.25,2
92263752,2024-02-06T07:43:08.258879,12,61.59,5
92272735,2024-02-10T09:35:23.706994,6,21.58,2
92278844,2024-02-07T11:46:53.811074,5,84.72,3
92301557,2024-02-08T15:57:03.869670,10,32.08,2
92303267,2024-02-02T20:33:20.241607,23,81.83,5
92308833,2024-02-07T11:10:20.009484,9,89.22,3
92319154,2024-02-04T13:35:08.647127,2,18.36,1
92322457,2024-02-06T03:30:26.037680,17,40.18,2
92324409,2024-02-07T04:00:27.347125,5,84.47,4
92326698,2024-02-09T23:12:31.957353,6,51.12,2
92334941,2024-02-05T06:41:36.456409,1,63.24,4
92335465,2024-02-06T23:48:38.974621,17,48.7,1
92341852,2024-02-09T06:06:16.063095,9,98.78,4
92344759,2024-02-03T08:55:29.417871,2,61.81,4
92381332,2024-02-05T11:57:58.190161,24,82.05,5
92408420,2024-02-04T08:00:16.006855,5,61.62,4
92409327,2024-02-10T04:01:14.645719,22,5.79,1
92426116,2024-02-06T08:58:29.252625,15,10.65,2
92464943,2024-02-03T03:55:07.993060,7,0.79,1
92473047,2024-02-10T19:19:20.835148,7,14.66,1
92476841,2024-02-06T02:10:39.267151,4,55.3,3
92498079,2024-02-09T07:46:07.064823,6,46.38,4
92511416,2024-02-07T20:45:15.909794,12,70.93,2
92514432,2024-02-02T00:29:04.552767,14,38.48,2
92515847,2024-02-07T12:08:20.903807,11,24.08,2
