order_id,product_id,quantity,unit_price,line_total
90801973,22,2,6.82,13.64
90801973,24,1,9.87,9.87
90801973,28,4,5.94,23.76
90805936,9,3,1.69,5.07
90805936,15,4,6.29,25.16
90805936,16,1,1.37,1.37
90805936,24,4,9.87,39.48
90815719,1,2,9.46,18.92
90815719,26,3,8.45,25.35
90815719,27,3,1.93,5.79
90835541,4,2,5.15,10.3
90848685,4,4,5.15,20.6
90848685,18,5,4.75,23.75
90848685,19,3,3.22,9.66
90851844,3,2,3.2,6.4
90851844,8,5,9.18,45.9
90851844,11,3,7.33,21.99
90851844,18,1,4.75,4.75
90851844,20,1,1.16,1.16
90864543,2,4,9.68,38.72
90864543,5,1,4.8,4.8
90864543,21,1,1.02,1.02
90864543,27,1,1.93,1.93
90865098,5,5,4.8,24.0
90865098,21,4,1.02,4.08
90865098,28,3,5.94,17.82
90874724,6,4,3.99,15.96
90874724,7,1,6.31,6.31
90874724,16,2,1.37,2.74
90874724,26,3,8.45,25.35
90874724,29,4,1.87,7.48
90880992,6,1,3.99,3.99
90880992,10,5,0.79,3.95
90880992,23,3,3.65,10.95
90894696,10,2,0.79,1.58
90898317,24,5,9.87,49.35
90898317,30,2,3.91,7.82
90926003,4,2,5.15,10.3
90926003,30,1,3.91,3.91
90929377,1,5,9.46,47.3
90929377,15,1,6.29,6.29
90929377,18,2,4.75,9.5
90949966,17,3,5.18,15.54
90949966,19,1,3.22,3.22
90952752,10,2,0.79,1.58
90952752,11,5,7.33,36.65
90952752,19,2,3.22,6.44
90964844,10,5,0.79,3.95
90996222,27,5,1.93,9.65
91001911,6,1,3.99,3.99
91001911,10,2,0.79,1.58
91001911,15,3,6.29,18.87
91001911,16,5,1.37,6.85
91001911,23,2,3.65,7.3
91027496,7,5,6.31,31.55
91028494,5,3,4.8,14.4
91028494,11,4,7.33,29.32
91028494,15,5,6.29,31.45
91028494,23,5,3.65,18.25
91033407,3,2,3.2,6.4
91033407,12,2,6.1,12.2
91033407,20,1,1.16,1.16
91033407,30,3,3.91,11.73
91033862,20,3,1.16,3.48
91057190,15,5,6.29,31.45
91057190,16,4,1.37,5.48
91059836,10,1,0.79,0.79
91059836,13,3,9.74,29.22
91065693,3,1,3.2,3.2
91065693,8,4,9.18,36.72
91065693,12,1,6.1,6.1
91065693,23,2,3.65,7.3
91069351,2,2,9.68,19.36
91069540,2,1,9.68,9.68
91069540,4,2,5.15,10.3
91069540,6,2,3.99,7.98
91069540,22,2,6.82,13.64
91070842,19,1,3.22,3.22
91070842,25,4,1.9,7.6
91073408,12,2,6.1,12.2
91098005,6,4,3.99,15.96
91098005,25,2,1.9,3.8
91105192,11,5,7.33,36.65
91105192,20,5,1.16,5.8
91105192,23,4,3.65,14.6
91113579,14,3,3.21,9.63
91113579,15,2,6.29,12.58
91134602,22,2,6.82,13.64
91134602,23,3,3.65,10.95
91137980,16,2,1.37,2.74
91137980,25,4,1.9,7.6
91138174,12,5,6.1,30.5
91149444,12,3,6.1,18.3
91149444,17,4,5.18,20.72
91149444,28,3,5.94,17.82
91149444,30,2,3.91,7.82
91162070,4,5,5.15,25.75
91162070,11,2,7.33,14.66
91164038,4,2,5.15,10.3
91164038,7,5,6.31,31.55
91164038,12,3,6.1,18.3
91164038,19,2,3.22,6.44
91178017,10,3,0.79,2.37
91178017,11,2,7.33,14.66
91178017,26,2,8.45,16.9
91178017,28,1,5.94,5.94
91178928,14,5,3.21,16.05
91178928,17,1,5.18,5.18
91178928,24,5,9.87,49.35
91179006,9,4,1.69,6.76
91179006,10,3,0.79,2.37
91179006,21,4,1.02,4.08
91179006,27,5,1.93,9.65
91179006,29,1,1.87,1.87
91191533,1,2,9.46,18.92
91191533,7,2,6.31,12.62
91191533,19,5,3.22,16.1
91191533,20,5,1.16,5.8
91191533,23,1,3.65,3.65
91191876,5,2,4.8,9.6
91232483,2,1,9.68,9.68
91232483,5,3,4.8,14.4
91232483,26,1,8.45,8.45
91232483,30,5,3.91,19.55
91234715,2,5,9.68,48.4
91234715,20,2,1.16,2.32
91234715,23,3,3.65,10.95
91234715,24,2,9.87,19.74
91234715,26,3,8.45,25.35
91245173,9,4,1.69,6.76
91245173,21,5,1.02,5.1
91247995,27,1,1.93,1.93
91256170,1,3,9.46,28.38
91256170,14,4,3.21,12.84
91256170,22,1,6.82,6.82
91256170,27,1,1.93,1.93
91260576,5,5,4.8,24.0
91260576,29,3,1.87,5.61
91263280,23,1,3.65,3.65
91263280,26,5,8.45,42.25
91264409,4,2,5.15,10.3
91264409,12,1,6.1,6.1
91264409,16,4,1.37,5.48
91264409,17,2,5.18,10.36
91264409,23,4,3.65,14.6
91270951,1,3,9.46,28.38
91270951,23,1,3.65,3.65
91273361,16,3,1.37,4.11
91282431,12,2,6.1,12.2
91282431,14,5,3.21,16.05
91282431,18,1,4.75,4.75
91304782,1,4,9.46,37.84
91304782,4,5,5.15,25.75
91304782,7,5,6.31,31.55
91304782,25,4,1.9,7.6
91306113,12,5,6.1,30.5
91306113,14,3,3.21,9.63
91306113,20,1,1.16,1.16
91306113,25,1,1.9,1.9
91327364,1,5,9.46,47.3
91327364,21,5,1.02,5.1
91327364,23,4,3.65,14.6
91335212,27,1,1.93,1.93
91344060,6,4,3.99,15.96
91344060,13,5,9.74,48.7
91344060,27,4,1.93,7.72
91371928,16,2,1.37,2.74
91371928,17,4,5.18,20.72
91371928,19,5,3.22,16.1
91371928,24,5,9.87,49.35
91371928,27,5,1.93,9.65
91397517,10,4,0.79,3.16
91397517,28,2,5.94,11.88
91406096,8,5,9.18,45.9
91406096,10,3,0.79,2.37
91406096,14,4,3.21,12.84
91406096,20,1,1.16,1.16
91407564,23,3,3.65,10.95
91408674,7,5,6.31,31.55
91408674,8,1,9.18,9.18
91408674,21,5,1.02,5.1
91408674,30,4,3.91,15.64
91420343,20,2,1.16,2.32
91432672,1,5,9.46,47.3
91432672,25,2,1.9,3.8
91451439,17,3,5.18,15.54
91451439,21,3,1.02,3.06
91451439,24,2,9.87,19.74
91454404,5,2,4.8,9.6
91454404,19,1,3.22,3.22
91454404,23,3,3.65,10.95
91456227,26,4,8.45,33.8
91456227,29,1,1.87,1.87
91462266,27,2,1.93,3.86
91462266,28,3,5.94,17.82
91485850,13,4,9.74,38.96
91485850,25,3,1.9,5.7
91496834,5,1,4.8,4.8
91496834,9,3,1.69,5.07
91496834,23,2,3.65,7.3
91505775,1,4,9.46,37.84
91505775,14,3,3.21,9.63
91505775,24,2,9.87,19.74
91505775,27,4,1.93,7.72
91512193,12,1,6.1,6.1
91512193,21,4,1.02,4.08
91517319,1,1,9.46,9.46
91517319,2,3,9.68,29.04
91517319,23,1,3.65,3.65
91525685,4,3,5.15,15.45
91525685,6,2,3.99,7.98
91525685,10,4,0.79,3.16
91525685,22,5,6.82,34.1
91542383,2,3,9.68,29.04
91542383,3,4,3.2,12.8
91542383,6,2,3.99,7.98
91542383,12,3,6.1,18.3
91542383,16,3,1.37,4.11
91603799,10,1,0.79,0.79
91603799,17,1,5.18,5.18
91630636,2,5,9.68,48.4
91630636,6,5,3.99,19.95
91630636,7,2,6.31,12.62
91630636,8,2,9.18,18.36
91630636,24,3,9.87,29.61
91677985,2,2,9.68,19.36
91677985,15,4,6.29,25.16
91686326,12,5,6.1,30.5
91686326,26,3,8.45,25.35
91712176,3,4,3.2,12.8
91712176,5,2,4.8,9.6
91712176,24,5,9.87,49.35
91714316,21,3,1.02,3.06
91714316,23,3,3.65,10.95
91728007,6,5,3.99,19.95
91728007,29,2,1.87,3.74
91728463,1,4,9.46,37.84
91728463,20,1,1.16,1.16
91728463,25,5,1.9,9.5
91757379,18,4,4.75,19.0
91757379,25,2,1.9,3.8
91757379,26,5,8.45,42.25
91772353,18,2,4.75,9.5
91776992,9,3,1.69,5.07
91776992,19,1,3.22,3.22
91776992,26,2,8.45,16.9
91776992,28,1,5.94,5.94
91781121,3,4,3.2,12.8
91781121,12,4,6.1,24.4
91781121,17,2,5.18,10.36
91781121,27,2,1.93,3.86
91783705,1,1,9.46,9.46
91783705,5,1,4.8,4.8
91783705,23,3,3.65,10.95
91793786,5,5,4.8,24.0
91793786,9,4,1.69,6.76
91793786,14,2,3.21,6.42
91802693,4,3,5.15,15.45
91802693,29,3,1.87,5.61
91845855,3,4,3.2,12.8
91845855,4,3,5.15,15.45
91845855,6,3,3.99,11.97
91845855,9,1,1.69,1.69
91845855,18,3,4.75,14.25
91888295,1,5,9.46,47.3
91895857,22,4,6.82,27.28
91895857,26,5,8.45,42.25
91895857,29,4,1.87,7.48
91921433,4,2,5.15,10.3
91921433,15,3,6.29,18.87
91921433,30,2,3.91,7.82
91926985,2,4,9.68,38.72
91926985,3,1,3.2,3.2
91926985,13,2,9.74,19.48
91926985,25,3,1.9,5.7
91957672,14,2,3.21,6.42
91961503,13,5,9.74,48.7
91961503,24,1,9.87,9.87
91961503,26,3,8.45,25.35
91966683,10,4,0.79,3.16
91966683,13,3,9.74,29.22
91966683,19,3,3.22,9.66
91973665,18,5,4.75,23.75
91976046,5,4,4.8,19.2
91976046,13,4,9.74,38.96
91976046,14,3,3.21,9.63
91983157,6,3,3.99,11.97
91983157,12,3,6.1,18.3
91983157,14,5,3.21,16.05
91983157,27,3,1.93,5.79
92002652,10,1,0.79,0.79
92002652,21,2,1.02,2.04
92002652,22,3,6.82,20.46
92004025,22,4,6.82,27.28
92006218,19,3,3.22,9.66
92006522,16,4,1.37,5.48
92006522,30,4,3.91,15.64
92017603,5,1,4.8,4.8
92017603,13,2,9.74,19.48
92017603,14,4,3.21,12.84
92021279,10,4,0.79,3.16
92021279,25,4,1.9,7.6
92029744,8,1,9.18,9.18
92029744,17,5,5.18,25.9
92029744,21,4,1.02,4.08
92029744,25,3,1.9,5.7
92031028,5,3,4.8,14.4
92031028,9,2,1.69,3.38
92031028,10,3,0.79,2.37
92043316,9,2,1.69,3.38
92043316,22,3,6.82,20.46
92059871,5,2,4.8,9.6
92065967,21,2,1.02,2.04
92073276,15,2,6.29,12.58
92073276,21,3,1.02,3.06
92073276,24,5,9.87,49.35
92089687,1,3,9.46,28.38
92089687,9,2,1.69,3.38
92108991,17,4,5.18,20.72
92108991,19,3,3.22,9.66
92108991,29,2,1.87,3.74
92110666,19,4,3.22,12.88
92110666,22,3,6.82,20.46
92127496,5,5,4.8,24.0
92127496,11,3,7.33,21.99
92127496,21,3,1.02,3.06
92128525,1,2,9.46,18.92
92128525,8,3,9.18,27.54
92128525,10,1,0.79,0.79
92128525,11,1,7.33,7.33
92129027,18,4,4.75,19.0
92129027,22,5,6.82,34.1
92129027,25,5,1.9,9.5
92131731,8,5,9.18,45.9
92131731,12,1,6.1,6.1
92131731,20,2,1.16,2.32
92131731,21,5,1.02,5.1
92134619,4,1,5.15,5.15
92144993,1,1,9.46,9.46
92144993,2,1,9.68,9.68
92144993,26,1,8.45,8.45
92145915,9,3,1.69,5.07
92145915,11,2,7.33,14.66
92145915,17,2,5.18,10.36
92145915,29,4,1.87,7.48
92148856,5,2,4.8,9.6
92148856,16,2,1.37,2.74
92148856,22,4,6.82,27.28
92150362,5,1,4.8,4.8
92150362,14,4,3.21,12.84
92150362,16,1,1.37,1.37
92150362,29,4,1.87,7.48
92154269,5,5,4.8,24.0
92154269,18,5,4.75,23.75
92160157,2,3,9.68,29.04
92160157,18,2,4.75,9.5
92169458,7,3,6.31,18.93
92169458,23,2,3.65,7.3
92169458,24,5,9.87,49.35
92169458,26,5,8.45,42.25
92171311,21,1,1.02,1.02
92171311,23,1,3.65,3.65
92171311,27,2,1.93,3.86
92178311,1,1,9.46,9.46
92178311,7,4,6.31,25.24
92178311,23,2,3.65,7.3
92178311,27,4,1.93,7.72
92178311,29,4,1.87,7.48
92180614,4,3,5.15,15.45
92180614,22,4,6.82,27.28
92186870,7,4,6.31,25.24
92186870,26,5,8.45,42.25
92191333,8,4,9.18,36.72
92191333,12,4,6.1,24.4
92191333,13,3,9.74,29.22
92195835,11,4,7.33,29.32
92195835,20,1,1.16,1.16
92195835,22,4,6.82,27.28
92199298,5,4,4.8,19.2
92199298,8,1,9.18,9.18
92199298,12,1,6.1,6.1
92199298,14,2,3.21,6.42
92199298,25,5,1.9,9.5
92200366,4,2,5.15,10.3
92200366,13,4,9.74,38.96
92200366,20,2,1.16,2.32
92200366,27,4,1.93,7.72
92210847,30,2,3.91,7.82
92216218,7,2,6.31,12.62
92216218,29,4,1.87,7.48
92238844,6,1,3.99,3.99
92238844,20,2,1.16,2.32
92245856,10,1,0.79,0.79
92245856,14,1,3.21,3.21
92245856,18,2,4.75,9.5
92245856,22,2,6.82,13.64
92245856,27,4,1.93,7.72
92255326,9,2,1.69,3.38
92255326,15,3,6.29,18.87
92263752,4,3,5.15,15.45
92263752,15,3,6.29,18.87
92263752,21,1,1.02,1.02
92263752,26,2,8.45,16.9
92263752,29,5,1.87,9.35
92272735,8,2,9.18,18.36
92272735,19,1,3.22,3.22
92278844,8,4,9.18,36.72
92278844,12,3,6.1,18.3
92278844,28,5,5.94,29.7
92301557,10,2,0.79,1.58
92301557,12,5,6.1,30.5
92303267,6,2,3.99,7.98
92303267,8,1,9.18,9.18
92303267,15,3,6.29,18.87
92303267,19,5,3.22,16.1
92303267,28,5,5.94,29.7
92308833,13,5,9.74,48.7
92308833,14,2,3.21,6.42
92308833,22,5,6.82,34.1
92319154,8,2,9.18,18.36
92322457,2,1,9.68,9.68
92322457,12,5,6.1,30.5
92324409,6,4,3.99,15.96
92324409,7,5,6.31,31.55
92324409,10,4,0.79,3.16
92324409,26,4,8.45,33.8
92326698,5,3,4.8,14.4
92326698,8,4,9.18,36.72
92334941,2,2,9.68,19.36
92334941,17,2,5.18,10.36
92334941,24,3,9.87,29.61
92334941,30,1,3.91,3.91
92335465,13,5,9.74,48.7
92341852,2,4,9.68,38.72
92341852,6,3,3.99,11.97
92341852,13,3,9.74,29.22
92341852,15,3,6.29,18.87
92344759,2,2,9.68,19.36
92344759,4,4,5.15,20.6
92344759,12,2,6.1,12.2
92344759,27,5,1.93,9.65
92381332,3,4,3.2,12.8
92381332,6,3,3.99,11.97
92381332,20,2,1.16,2.32
92381332,24,3,9.87,29.61
92381332,26,3,8.45,25.35
92408420,5,3,4.8,14.4
92408420,7,5,6.31,31.55
92408420,20,5,1.16,5.8
92408420,24,1,9.87,9.87
92409327,27,3,1.93,5.79
92426116,16,5,1.37,6.85
92426116,25,2,1.9,3.8
92464943,10,1,0.79,0.79
92473047,11,2,7.33,14.66
92476841,3,4,3.2,12.8
92476841,7,5,6.31,31.55
92476841,23,3,3.65,10.95
92498079,20,4,1.16,4.64
92498079,21,5,1.02,5.1
92498079,24,2,9.87,19.74
92498079,26,2,8.45,16.9
92511416,15,5,6.29,31.45
92511416,24,4,9.87,39.48
92514432,6,2,3.99,7.98
92514432,12,5,6.1,30.5
92515847,12,2,6.1,12.2
92515847,28,2,5.94,11.88
92545800,4,2,5.15,10.3
92547819,3,5,3.2,16.0
92547819,6,3,3.99,11.97
92547819,7,5,6.31,31.55
92547819,25,2,1.9,3.8
92549390,11,2,7.33,14.66
92549390,12,1,6.1,6.1
92549390,28,2,5.94,11.88
92551559,21,5,1.02,5.1
92552394,16,3,1.37,4.11
92552394,28,1,5.94,5.94
92569780,6,5,3.99,19.95
92569780,11,5,7.33,36.65
92569780,29,2,1.87,3.74
92599146,1,2,9.46,18.92
92601797,2,1,9.68,9.68
92601797,6,1,3.99,3.99
92601797,9,1,1.69,1.69
92609745,15,3,6.29,18.87
92609745,16,4,1.37,5.48
92609745,21,1,1.02,1.02
92628718,6,2,3.99,7.98
92628718,13,3,9.74,29.22
92628718,21,1,1.02,1.02
92628718,25,3,1.9,5.7
92628748,1,3,9.46,28.38
92628748,11,1,7.33,7.33
92628748,13,2,9.74,19.48
92628748,16,2,1.37,2.74
92628748,28,4,5.94,23.76
92635821,14,4,3.21,12.84
92635821,20,5,1.16,5.8
92641180,27,5,1.93,9.65
92649345,5,5,4.8,24.0
92649345,21,4,1.02,4.08
92661145,3,2,3.2,6.4
92661145,5,5,4.8,24.0
92661145,25,3,1.9,5.7
92661145,29,2,1.87,3.74
92666899,13,1,9.74,9.74
92666899,17,2,5.18,10.36
92666899,30,2,3.91,7.82
92681871,3,4,3.2,12.8
92681871,20,2,1.16,2.32
92681871,25,5,1.9,9.5
92689825,7,5,6.31,31.55
92689825,11,1,7.33,7.33
92707189,17,5,5.18,25.9
92723841,13,5,9.74,48.7
92733088,24,1,9.87,9.87
92733111,16,4,1.37,5.48
92752947,2,2,9.68,19.36
92752947,27,1,1.93,1.93
92765438,6,3,3.99,11.97
92765438,12,4,6.1,24.4
92765438,28,3,5.94,17.82
92774368,12,5,6.1,30.5
92774368,18,1,4.75,4.75
92775210,23,3,3.65,10.95
92777151,11,1,7.33,7.33
92777151,18,2,4.75,9.5
92777151,23,4,3.65,14.6
92777151,26,1,8.45,8.45
92779113,5,4,4.8,19.2
92779113,8,1,9.18,9.18
92779113,19,1,3.22,3.22
92779113,28,3,5.94,17.82
92789352,2,3,9.68,29.04
92789352,11,5,7.33,36.65
92789352,14,1,3.21,3.21
92789352,29,1,1.87,1.87
92810445,30,1,3.91,3.91
92813507,8,2,9.18,18.36
92814861,12,5,6.1,30.5
92814861,19,4,3.22,12.88
92814861,24,1,9.87,9.87
92814861,30,3,3.91,11.73
92818544,7,4,6.31,25.24
92818544,17,2,5.18,10.36
92818544,24,1,9.87,9.87
92819985,5,1,4.8,4.8
92819985,6,2,3.99,7.98
92819985,14,2,3.21,6.42
92819985,18,3,4.75,14.25
92819985,21,4,1.02,4.08
92822893,10,4,0.79,3.16
92841966,1,1,9.46,9.46
92841966,14,4,3.21,12.84
92859382,12,1,6.1,6.1
92859382,17,2,5.18,10.36
92859382,23,2,3.65,7.3
92876304,7,1,6.31,6.31
92876304,16,2,1.37,2.74
92876304,17,3,5.18,15.54
92876304,21,5,1.02,5.1
92876304,29,2,1.87,3.74
92908212,1,2,9.46,18.92
92913594,20,5,1.16,5.8
92940282,10,1,0.79,0.79
92951845,10,2,0.79,1.58
92951845,12,3,6.1,18.3
92951845,16,1,1.37,1.37
92951845,22,5,6.82,34.1
92951845,25,2,1.9,3.8
92956982,11,3,7.33,21.99
92956982,13,4,9.74,38.96
92956982,15,1,6.29,6.29
92956982,22,3,6.82,20.46
92978716,16,2,1.37,2.74
92978716,22,2,6.82,13.64
92978716,23,5,3.65,18.25
92978716,24,5,9.87,49.35
92978716,27,1,1.93,1.93
93009816,25,5,1.9,9.5
93015804,23,1,3.65,3.65
93015804,28,5,5.94,29.7
93056665,2,3,9.68,29.04
93056665,6,4,3.99,15.96
93056665,14,2,3.21,6.42
93056665,27,2,1.93,3.86
93074108,11,4,7.33,29.32
93074108,19,1,3.22,3.22
93074108,20,1,1.16,1.16
93074108,23,4,3.65,14.6
93080904,5,2,4.8,9.6
93080904,19,4,3.22,12.88
93080904,21,3,1.02,3.06
93080904,25,1,1.9,1.9
93088066,14,1,3.21,3.21
93111398,9,2,1.69,3.38
93117766,23,3,3.65,10.95
93154702,8,2,9.18,18.36
93154702,24,2,9.87,19.74
93154702,27,4,1.93,7.72
93170187,29,3,1.87,5.61
93179766,3,4,3.2,12.8
93179766,13,4,9.74,38.96
93179766,17,4,5.18,20.72
93179766,28,3,5.94,17.82
93183840,7,3,6.31,18.93
93201629,3,4,3.2,12.8
93201629,10,3,0.79,2.37
93201629,13,2,9.74,19.48
93201629,22,1,6.82,6.82
93229196,1,1,9.46,9.46
93229196,24,3,9.87,29.61
93239909,17,4,5.18,20.72
93239909,21,4,1.02,4.08
93239909,23,4,3.65,14.6
93239909,29,4,1.87,7.48
93252509,11,3,7.33,21.99
93252509,14,2,3.21,6.42
93252509,18,1,4.75,4.75
93252509,20,5,1.16,5.8
93252509,22,5,6.82,34.1
93280258,25,3,1.9,5.7
93290586,2,5,9.68,48.4
93290586,15,1,6.29,6.29
93290586,24,3,9.87,29.61
93290953,6,1,3.99,3.99
93290953,17,5,5.18,25.9
93290953,27,4,1.93,7.72
93295436,29,4,1.87,7.48
93327229,15,4,6.29,25.16
93327229,27,2,1.93,3.86
93327229,28,4,5.94,23.76
93333987,9,5,1.69,8.45
93333987,14,4,3.21,12.84
93333987,18,3,4.75,14.25
93333987,23,2,3.65,7.3
93333987,29,3,1.87,5.61
93338305,12,2,6.1,12.2
93338305,21,2,1.02,2.04
93347444,6,4,3.99,15.96
93347444,12,3,6.1,18.3
93376411,1,5,9.46,47.3
93376875,7,3,6.31,18.93
93376875,12,5,6.1,30.5
93376875,22,5,6.82,34.1
93376875,25,5,1.9,9.5
93408852,17,3,5.18,15.54
93411602,9,2,1.69,3.38
93411602,12,4,6.1,24.4
93411602,25,5,1.9,9.5
93411602,27,3,1.93,5.79
93415882,1,1,9.46,9.46
93415882,17,3,5.18,15.54
93415882,26,5,8.45,42.25
93431179,13,3,9.74,29.22
93432360,6,3,3.99,11.97
93434384,5,5,4.8,24.0
93434384,13,2,9.74,19.48
93434384,30,2,3.91,7.82
93440547,6,5,3.99,19.95
93455196,8,3,9.18,27.54
93455196,17,4,5.18,20.72
93455196,18,1,4.75,4.75
93455196,30,1,3.91,3.91
93466806,8,2,9.18,18.36
93466806,15,2,6.29,12.58
93466806,30,1,3.91,3.91
93478188,3,3,3.2,9.6
93478188,8,3,9.18,27.54
93478188,21,4,1.02,4.08
93478188,29,3,1.87,5.61
93491677,24,1,9.87,9.87
93491677,30,5,3.91,19.55
93505836,1,3,9.46,28.38
93505836,11,3,7.33,21.99
93505836,16,2,1.37,2.74
93506759,3,1,3.2,3.2
93506759,4,2,5.15,10.3
93506759,8,3,9.18,27.54
93506759,17,3,5.18,15.54
93512162,23,1,3.65,3.65
93512770,2,5,9.68,48.4
93512770,16,2,1.37,2.74
93512770,26,1,8.45,8.45
93521595,28,3,5.94,17.82
93544127,1,4,9.46,37.84
93544127,15,3,6.29,18.87
93544365,12,2,6.1,12.2
93544365,24,3,9.87,29.61
93544697,15,2,6.29,12.58
93544697,30,2,3.91,7.82
93544766,6,1,3.99,3.99
93544766,10,3,0.79,2.37
93544766,11,3,7.33,21.99
93544766,16,4,1.37,5.48
93544766,28,4,5.94,23.76
93546536,20,4,1.16,4.64
93548305,11,3,7.33,21.99
93548305,13,3,9.74,29.22
93548305,27,3,1.93,5.79
93558252,6,1,3.99,3.99
93558252,29,5,1.87,9.35
93568990,6,4,3.99,15.96
93568990,8,3,9.18,27.54
93568990,22,1,6.82,6.82
93568990,27,3,1.93,5.79
93578482,19,2,3.22,6.44
93579851,7,1,6.31,6.31
93579851,27,3,1.93,5.79
93580901,7,4,6.31,25.24
93593144,3,3,3.2,9.6
93593144,29,5,1.87,9.35
93593144,30,1,3.91,3.91
93600904,6,2,3.99,7.98
93633744,12,4,6.1,24.4
93633744,20,5,1.16,5.8
93633744,28,5,5.94,29.7
93641013,24,1,9.87,9.87
93641013,27,4,1.93,7.72
93641013,29,1,1.87,1.87
93643829,1,1,9.46,9.46
93643829,6,5,3.99,19.95
93643829,30,3,3.91,11.73
93654105,1,2,9.46,18.92
93654105,23,1,3.65,3.65
93654105,25,2,1.9,3.8
93667049,1,5,9.46,47.3
93667049,5,1,4.8,4.8
93667049,18,5,4.75,23.75
93667049,21,3,1.02,3.06
93667049,30,1,3.91,3.91
93669288,9,2,1.69,3.38
93669288,30,2,3.91,7.82
93669923,9,5,1.69,8.45
93671383,1,2,9.46,18.92
93671383,5,1,4.8,4.8
93671383,10,1,0.79,0.79
93671383,27,4,1.93,7.72
93671383,29,5,1.87,9.35
93678599,1,5,9.46,47.3
93678599,12,3,6.1,18.3
93680268,15,5,6.29,31.45
93680268,26,3,8.45,25.35
93686564,19,3,3.22,9.66
93686564,25,4,1.9,7.6
93686564,28,4,5.94,23.76
93696353,7,5,6.31,31.55
93696353,23,5,3.65,18.25
93721573,7,5,6.31,31.55
93721573,14,2,3.21,6.42
93721573,28,5,5.94,29.7
93731055,4,4,5.15,20.6
93731055,5,4,4.8,19.2
93731055,10,1,0.79,0.79
93731055,13,3,9.74,29.22
93731055,22,2,6.82,13.64
93738291,5,4,4.8,19.2
93750108,21,2,1.02,2.04
93751610,11,2,7.33,14.66
93751610,12,5,6.1,30.5
93751610,29,1,1.87,1.87
93775571,6,2,3.99,7.98
93775571,16,1,1.37,1.37
93775571,17,1,5.18,5.18
93778656,9,5,1.69,8.45
93778656,19,2,3.22,6.44
93812464,19,3,3.22,9.66
93818521,26,4,8.45,33.8
93829947,6,3,3.99,11.97
93829947,14,2,3.21,6.42
93829947,27,3,1.93,5.79
93830072,2,2,9.68,19.36
93830072,20,1,1.16,1.16
93830072,28,1,5.94,5.94
93869145,2,1,9.68,9.68
93869145,9,3,1.69,5.07
93869145,27,2,1.93,3.86
93872151,4,1,5.15,5.15
93887991,9,1,1.69,1.69
93887991,18,1,4.75,4.75
93890809,7,3,6.31,18.93
93890809,12,1,6.1,6.1
93890809,15,5,6.29,31.45
93890809,30,2,3.91,7.82
93899957,10,3,0.79,2.37
93899957,11,2,7.33,14.66
93902154,13,5,9.74,48.7
93902154,17,4,5.18,20.72
93902154,18,3,4.75,14.25
93902393,11,5,7.33,36.65
93902393,25,3,1.9,5.7
93921738,7,2,6.31,12.62
93921738,11,3,7.33,21.99
93921738,22,1,6.82,6.82
93921738,24,3,9.87,29.61
93922420,12,2,6.1,12.2
93922420,19,2,3.22,6.44
93922420,21,4,1.02,4.08
93922420,26,3,8.45,25.35
93964128,11,5,7.33,36.65
93964128,15,1,6.29,6.29
93984543,26,2,8.45,16.9
93985487,4,3,5.15,15.45
93985487,6,1,3.99,3.99
93985487,11,3,7.33,21.99
94014987,20,4,1.16,4.64
94017423,4,2,5.15,10.3
94017423,14,2,3.21,6.42
94017423,27,2,1.93,3.86
94036227,22,1,6.82,6.82
94036532,9,1,1.69,1.69
94036532,14,2,3.21,6.42
94036532,21,4,1.02,4.08
94036532,24,5,9.87,49.35
94060549,5,3,4.8,14.4
94060549,18,1,4.75,4.75
94060549,24,1,9.87,9.87
94060549,28,4,5.94,23.76
94071894,2,1,9.68,9.68
94071894,17,1,5.18,5.18
94071894,25,2,1.9,3.8
94079408,14,5,3.21,16.05
94079408,20,2,1.16,2.32
94086994,16,4,1.37,5.48
94086994,24,3,9.87,29.61
94086994,29,5,1.87,9.35
94113041,16,2,1.37,2.74
94114647,3,5,3.2,16.0
94114647,13,2,9.74,19.48
94114647,25,4,1.9,7.6
94114647,26,5,8.45,42.25
94114647,29,1,1.87,1.87
94116703,17,3,5.18,15.54
94116703,18,2,4.75,9.5
94116703,23,3,3.65,10.95
94116979,1,2,9.46,18.92
94116979,26,5,8.45,42.25
94119423,7,2,6.31,12.62
94119423,14,5,3.21,16.05
94122157,11,2,7.33,14.66
94122157,19,4,3.22,12.88
94122157,27,5,1.93,9.65
94122157,30,3,3.91,11.73
94135829,4,2,5.15,10.3
94135829,23,5,3.65,18.25
94153323,17,5,5.18,25.9
94153551,13,4,9.74,38.96
94158720,3,1,3.2,3.2
94158720,5,4,4.8,19.2
94158720,10,2,0.79,1.58
94158720,19,1,3.22,3.22
94161044,22,3,6.82,20.46
94161044,24,2,9.87,19.74
94169800,15,3,6.29,18.87
94177944,19,3,3.22,9.66
94204263,6,1,3.99,3.99
94204263,9,4,1.69,6.76
94204263,15,3,6.29,18.87
94204263,19,2,3.22,6.44
94223167,1,4,9.46,37.84
94223167,20,4,1.16,4.64
94223167,25,4,1.9,7.6
94225063,10,1,0.79,0.79
94225063,15,4,6.29,25.16
94225063,19,2,3.22,6.44
94230042,10,1,0.79,0.79
94234548,30,5,3.91,19.55
94236782,26,3,8.45,25.35
94242445,24,4,9.87,39.48
94248026,9,2,1.69,3.38
94248026,23,2,3.65,7.3
